CNES;NOMEUBS;STS;CRS;PERC_ESF;EAB;AREA_KM2;PERIMETRO_KM;POP_2010;DOM_PP_2010;DENS_DEMOG_HAB_P_KM2;DENS_DOMIC
2788063;UBS MANUEL JOAQUIM PERA;LAPA / PINHEIROS;OESTE;100;ESF_EXCLUSIVA;5,04798196768;12,5560030982;54094;22864,4318605063;10715,965379104;2,36585804230878
2787814;UBS JARDIM SAO NORBERTO;PARELHEIROS;SUL;100;ESF_EXCLUSIVA;7,11102814354;15,0792594538;8670;2425,80429821616;1219,2329751748;3,57407232165248
2787970;UBS JARAGUA;ITAIM PAULISTA;LESTE;100;ESF_EXCLUSIVA;,821097167809;5,58724545023;15042;4365,70691545868;18319,3909195154;3,44549010991491
2788365;AMA/UBS INTEGRADA PARQUE NOVO SANTO AMARO;M BOI MIRIM;SUL;100;ESF_EXCLUSIVA;1,25818092904;8,25386470895;14541;4387,96070642619;11557,1613464964;3,31384006668624
2788802;UBS VILA CURUÇA;ITAIM PAULISTA;LESTE;100;ESF_EXCLUSIVA;1,80935956825;6,69606518066;21245;6476,58073765145;11741,723631278;3,28028026833553
2043009;AMA/UBS INTEGRADA JARDIM ELBA HUMBERTO GASTAO BODRA;VILA PRUDENTE / SAPOPEMBA;SUDESTE;100;ESF_EXCLUSIVA;,821518175433;5,60871735159;12552;3846,32151455006;15279,0289677817;3,26337773701903
2788381;UBS PARQUE REGINA;CAMPO LIMPO;SUL;100;ESF_EXCLUSIVA;,75118690736;5,83388692346;18019;5469,94574430059;23987,3722817224;3,29418258284827
2788969;UBS VILA GUILHERMINA;PENHA;SUDESTE;100;ESF_EXCLUSIVA;1,47978424087;6,40538059674;17543;5646,90105152093;11855,1066537146;3,10665971298984
6332420;UBS BARRAGEM;PARELHEIROS;SUL;100;ESF_EXCLUSIVA;49,4701629518;54,5393097039;4561;1296,44223519842;92,1969875952075;3,51808964269198
2752239;AMA/UBS INTEGRADA JARDIM INDEPEND?NCIA - HERMENEGILDO MORBI*;VILA PRUDENTE / SAPOPEMBA;SUDESTE;100;ESF_EXCLUSIVA;2,88554404144;8,08922827044;24398;7919,88312115112;8455,25129736867;3,0806010173107
3385264;UBS ALMIRANTE DELAMARE;IPIRANGA;SUDESTE;100;ESF_EXCLUSIVA;,345639195166;3,24589785807;16339;4779,9510751965;47271,8378832958;3,41823582353891
2788411;UBS SANTA MADALENA;VILA PRUDENTE / SAPOPEMBA;SUDESTE;100;ESF_EXCLUSIVA;,157272232752;2,46397972285;6264;1773,02790330704;39829,0269705626;3,53293932279149
5313902;UBS BRASILIA - M BOI MIRIM;M BOI MIRIM;SUL;100;ESF_EXCLUSIVA;,97311583636;6,8433973558;19683;5798,58809061619;20226,7800651827;3,39444700889392
3956946;UBS JARDIM OLINDA;CAMPO LIMPO;SUL;100;ESF_EXCLUSIVA;1,29639518259;6,95478708076;21086;6366,73985563113;16265,1020947744;3,31189910034572
3614948;UBS LUAR DO SERTAO;CAMPO LIMPO;SUL;100;ESF_EXCLUSIVA;1,25734199182;6,36205192155;19679;5835,35596938521;15651,2707982613;3,37237352840932
6332463;UBS JARDIM SILVEIRA;PARELHEIROS;SUL;100;ESF_EXCLUSIVA;6,13067487218;11,3683761961;3184;872,190676404444;519,355546719411;3,6505778909789
6332498;UBS NOVA AMERICA;PARELHEIROS;SUL;100;ESF_EXCLUSIVA;11,5021864906;16,9847772884;3268;895,8304356908;284,119893436846;3,64801179977766
9788409;UBS ANCHIETA;CAPELA DO SOCORRO;SUL;100;ESF_EXCLUSIVA;1,98062259703;7,02678381059;19658;5727,04397144178;9925,16193114111;3,43248630498136
9059369;UBS JARDIM ORION GUANHEMBU;CAPELA DO SOCORRO;SUL;100;ESF_EXCLUSIVA;4,17951746278;10,2933044457;28642;8033,0692196593;6852,9442106814;3,56551141497754
2787776;UBS JARDIM SAO FRANCISCO;PENHA;SUDESTE;100;ESF_EXCLUSIVA;8,3244881851;17,0063429141;9867;2758,21918343565;1185,29809648369;3,57730816291025
9188177;UBS HELIOPOLIS;IPIRANGA;SUDESTE;100;ESF_EXCLUSIVA;1,3878686524;5,69777322624;10656;3324,36802949678;7677,96000116646;3,20542127269014
6332447;UBS JARDIM SANTA FE;PARELHEIROS;SUL;100;ESF_EXCLUSIVA;2,61057883514;9,46244793847;9102;2557,55544218902;3486,58308168345;3,55886713142358
6018939;UBS COLONIA;PARELHEIROS;SUL;100;ESF_EXCLUSIVA;16,679101775;22,781094144;4270;1235,59612810078;256,008990028481;3,45582177128004
2027305;UBS PROFETA JEREMIAS;CIDADE TIRADENTES;LESTE;100;ESF_EXCLUSIVA;,561869359844;4,28884018784;11187;3312,66365110624;19910,3222199303;3,37704070748752
2788756;AMA/UBS INTEGRADA VILA BARBOSA;CASA VERDE / CACHOEIRINHA;NORTE;100;ESF_EXCLUSIVA;2,55990937179;8,37850717227;17885;5515,3413588703;6986,57546126097;3,2427729919628
4050150;UBS PARELHEIROS;PARELHEIROS;SUL;100;ESF_EXCLUSIVA;17,1669018204;27,6003899227;18461;5154,389264482;1075,3833273551;3,58160764597497
2046997;UBS VILA SANTA CATARINA;VILA MARIANA / JABAQUARA;SUDESTE;100;ESF_EXCLUSIVA;1,29764038296;6,98001932531;21589;6799,67266521809;16637,1209492988;3,17500577791528
4049896;UBS ALCINA PIMENTEL PIZA;CAPELA DO SOCORRO;SUL;100;ESF_EXCLUSIVA;19,6042241928;25,014651536;3313;976,513328042992;168,99419061004;3,39268282865069
3121135;UBS GRAFICOS;CIDADE TIRADENTES;LESTE;100;ESF_EXCLUSIVA;1,13877236428;8,40103708017;8001;2234,69638071283;7025,98715157503;3,58035215390103
2786966;AMA/UBS INTEGRADA CUPEC? - DR. WALDOMIRO PREGNOLATTO;VILA MARIANA / JABAQUARA;SUDESTE;100;ESF_EXCLUSIVA;1,32266869383;6,13428217662;25242;8301,41797209922;19084,1441380968;3,04068534855581
9423206;UBS PROMORAR;VILA PRUDENTE / SAPOPEMBA;SUDESTE;100;ESF_EXCLUSIVA;,517958633924;3,07800987808;15964;4799,56583798955;30820,9940995836;3,32613418356337
6194990;AMA/UBS INTEGRADA CHACARA CRUZEIRO DO SUL;PENHA;SUDESTE;99,7;ESF_MISTA;1,05450353557;6,21566936828;14734;4548,29051986496;13972,4519672053;3,23945885506836
2789175;AMA/UBS INTEGRADA VILA PIAU?;LAPA / PINHEIROS;OESTE;99,6;ESF_MISTA;1,39981781492;7,45070202526;11082;3428,26347472378;7916,74450909409;3,23254034636089
6879810;UBS NOVA ESPERANÇA;FREGUESIA / BRASILANDIA;NORTE;95,7;ESF_MISTA;,393652451604;4,02212133464;8772;2511,29495117943;22283,6158247131;3,49301861013189
2787636;UBS JARDIM MITSUTANI;CAMPO LIMPO;SUL;92,7;ESF_MISTA;1,52955809911;7,09634046245;28623;8340,57434806925;18713,2479744671;3,43177805334544
2787830;UBS JARDIM SECKLER;IPIRANGA;SUDESTE;90,4;ESF_MISTA;1,03284028281;5,44448813257;20380;6529,15380548158;19731,9956814166;3,12138457864017
2042983;UBS EDUARDO ROMANO RESCHILIAN;IPIRANGA;SUDESTE;89,8;ESF_MISTA;1,46183985418;6,80084104785;31073;9526,89997114566;21256,090337905;3,26160661853399
5975220;UBS SE;SE;CENTRO;85,6;ESF_MISTA;3,34643324074;13,6067577996;41770;15694,5535530284;12481,9462977733;2,66143282501591
7302541;UBS JARDIM EDITE;LAPA / PINHEIROS;OESTE;82,5;ESF_MISTA;3,74558127499;10,3667545939;23553;9150,71987694738;6288,20956503283;2,57389585920284
2788861;UBS VILA ESPERANÇA - CASSIO BITTENCOURT FILHO;PENHA;SUDESTE;79,2;ESF_MISTA;3,56090821049;10,9582566844;39581;13172,8967263729;11115,4227124977;3,00473015329701
2788942;AMA/UBS INTEGRADA VILA GUARANI;MOOCA / ARICANDUVA / FORMOSA / CARRAO;SUDESTE;79,2;ESF_MISTA;2,4451242484;9,31976065259;39499;12243,0386116267;16154,1893119937;3,22624156085644
5479517;UBS JOAQUIM ROSSINI / CARIOCA;IPIRANGA;SUDESTE;68,3;ESF_MISTA;3,22046999883;9,01771281133;25458;8447,1128999762;7905,05733922344;3,01381078972813
7136617;UBS CANAA;VILA MARIANA / JABAQUARA;SUDESTE;67,2;ESF_MISTA;1,66040357565;7,032332192;27977;9608,89666685855;16849,5180390393;2,91157257383085
2788284;AMA/UBS INTEGRADA PARQUE BRISTOL;IPIRANGA;SUDESTE;60,2;ESF_MISTA;,932571056651;4,87661110711;23526;7194,48644511567;25227,03211966;3,27000407596456
2752174;UBS BELENZINHO - MARCUS WOLOSKER;MOOCA / ARICANDUVA / FORMOSA / CARRAO;SUDESTE;56,2;ESF_MISTA;6,7237324255;12,2703449188;59643;19794,5024594283;8870,51956050508;3,013109327817
2788519;UBS SACOMA;IPIRANGA;SUDESTE;52,4;ESF_MISTA;1,78379160934;8,33274004531;44292;13745,0775315354;24830,2547046894;3,22238997185579
2789108;UBS VILA NOVA GALVAO - SONIA REGINA CAMPANELLI;SANTANA / TUCURUVI / JAÇANA / TREMEMBE;NORTE;51,6;ESF_MISTA;1,52431951969;11,1034511667;19667;5256,94815433894;12902,1505963524;3,74114399126561
2788144;UBS NOSSA S DO BRASIL  - ARMANDO DARIENZO;SE;CENTRO;43,5;ESF_MISTA;2,2053119917;6,41620703623;58283;27109,6053314499;26428,4601087539;2,14990219471716
2789086;AMA/UBS INTEGRADA VILA MORAES- JOAO PAULO BOTELHO VIEIRA;IPIRANGA;SUDESTE;41,8;ESF_MISTA;1,32723072149;5,77027608371;25063;7618,70356367454;18883,6798261144;3,28966730238707
